10013 — Super long sums [UVA]
codeforces.com/contest/760/problem/D 4
codeforces.com/contest/760/problem/F
codeforces.com/contest/760/problem/F (8)
codeforces.com/contest/761/problem/E (6)
codeforces.com/contest/761/problem/F (7)
codeforces.com/contest/762/problem/C 5
codeforces.com/contest/762/problem/D 5
codeforces.com/contest/762/problem/E 6
codeforces.com/contest/763/problem/C (7)
codeforces.com/contest/763/problem/E (8)
codeforces.com/contest/765/problem/E 5
codeforces.com/contest/765/problem/F (7)
codeforces.com/contest/766/problem/C (4)
codeforces.com/contest/766/problem/D 5
codeforces.com/contest/766/problem/E 6
codeforces.com/contest/767/problem/C (4)
codeforces.com/contest/767/problem/D 4
codeforces.com/contest/767/problem/E (6)
codeforces.com/contest/768/problem/C (4)
codeforces.com/contest/768/problem/D (4)
codeforces.com/contest/768/problem/E (4)
codeforces.com/contest/769/problem/B 3
codeforces.com/contest/769/problem/C 5
codeforces.com/contest/769/problem/D (4)
codeforces.com/contest/76/problem/A (4)
codeforces.com/contest/76/problem/B (4)
codeforces.com/contest/76/problem/D (4)
codeforces.com/contest/76/problem/E (4)
codeforces.com/contest/770/problem/B (3)
codeforces.com/contest/770/problem/C 4
codeforces.com/contest/770/problem/D 5
codeforces.com/contest/776/problem/B (3)
codeforces.com/contest/776/problem/C (4)
codeforces.com/contest/776/problem/D (5)
codeforces.com/contest/776/problem/E (6)
codeforces.com/contest/777/problem/B (3)
codeforces.com/contest/777/problem/C (4)
codeforces.com/contest/777/problem/D (3)
codeforces.com/contest/777/problem/E 4
codeforces.com/contest/779/problem/C (3)
codeforces.com/contest/779/problem/D (3)
codeforces.com/contest/779/problem/E (5)
codeforces.com/contest/781/problem/C (5)
codeforces.com/contest/785/problem/B (2)
codeforces.com/contest/785/problem/D (5)
codeforces.com/contest/785/problem/E (6)
codeforces.com/contest/786/problem/B (6)
codeforces.com/contest/786/problem/C (5)
codeforces.com/contest/787/problem/C (4)
codeforces.com/contest/789/problem/B 3
codeforces.com/contest/789/problem/C (3)
codeforces.com/contest/789/problem/D
codeforces.com/contest/78/problem/A (1)
codeforces.com/contest/78/problem/B (2)
codeforces.com/contest/78/problem/E (5)
codeforces.com/contest/791/problem/D (5)
codeforces.com/contest/791/problem/E (6)
codeforces.com/contest/792/problem/E (5)
codeforces.com/contest/793/problem/C 5
codeforces.com/contest/793/problem/D (3)
codeforces.com/contest/794/problem/B 2
codeforces.com/contest/794/problem/C (3)
codeforces.com/contest/794/problem/D (5)
codeforces.com/contest/794/problem/E (5)
codeforces.com/contest/794/problem/F (7)
codeforces.com/contest/795/problem/A (2)
codeforces.com/contest/796/problem/C (3)
codeforces.com/contest/796/problem/D (3)
codeforces.com/contest/796/problem/E (6)
codeforces.com/contest/797/problem/D (4)
codeforces.com/contest/797/problem/E (4)
codeforces.com/contest/798/problem/B (2)
codeforces.com/contest/798/problem/C (4)
codeforces.com/contest/798/problem/D (4)
codeforces.com/contest/799/problem/B (2)
codeforces.com/contest/799/problem/C 3
codeforces.com/contest/799/problem/D (4)
codeforces.com/contest/799/problem/E (5)
codeforces.com/contest/79/problem/A (1)
codeforces.com/contest/79/problem/C (4)
codeforces.com/contest/7/problem/A (1)
codeforces.com/contest/7/problem/D (4)
codeforces.com/contest/801/problem/C (3)
codeforces.com/contest/801/problem/E (6)
codeforces.com/contest/802/problem/B (4)
codeforces.com/contest/802/problem/C (8)
codeforces.com/contest/802/problem/H (6)
codeforces.com/contest/802/problem/I 7
codeforces.com/contest/802/problem/K (5)
codeforces.com/contest/802/problem/N (5)
codeforces.com/contest/803/problem/C (3)
codeforces.com/contest/803/problem/D (3)
codeforces.com/contest/803/problem/E (4)
codeforces.com/contest/803/problem/G (5)
codeforces.com/contest/805/problem/C 3
codeforces.com/contest/805/problem/E (4)
codeforces.com/contest/805/problem/F (7)
codeforces.com/contest/807/problem/C (3)
codeforces.com/contest/807/problem/E (5)
codeforces.com/contest/808/problem/C (3)
codeforces.com/contest/808/problem/D (3)
codeforces.com/contest/808/problem/E (5)
codeforces.com/contest/808/problem/F 6
codeforces.com/contest/808/problem/G (6)
codeforces.com/contest/810/problem/B (2)
codeforces.com/contest/810/problem/C (3)
codeforces.com/contest/810/problem/D (4)
codeforces.com/contest/811/problem/C (4)
codeforces.com/contest/811/problem/D (4)
codeforces.com/contest/811/problem/E (6)
codeforces.com/contest/812/problem/B (3)
codeforces.com/contest/812/problem/E (7)
codeforces.com/contest/813/problem/A (1)
codeforces.com/contest/813/problem/B (3)
codeforces.com/contest/813/problem/C (3)
codeforces.com/contest/813/problem/D (5)
codeforces.com/contest/813/problem/E (6)
codeforces.com/contest/814/problem/A (1)
codeforces.com/contest/814/problem/C 4
codeforces.com/contest/814/problem/D 5
codeforces.com/contest/814/problem/E 5
codeforces.com/contest/816/problem/B (3)
codeforces.com/contest/816/problem/C (3)
codeforces.com/contest/816/problem/D (5)
codeforces.com/contest/817/problem/A (2)
codeforces.com/contest/817/problem/B (3)
codeforces.com/contest/817/problem/C (3)
codeforces.com/contest/817/problem/D (5)
codeforces.com/contest/817/problem/E (5)
codeforces.com/contest/817/problem/F (7)
codeforces.com/contest/818/problem/B (2)
codeforces.com/contest/818/problem/C (4)
codeforces.com/contest/818/problem/D (4)
codeforces.com/contest/818/problem/E (4)
codeforces.com/contest/818/problem/F (4)
codeforces.com/contest/818/problem/G (6)
codeforces.com/contest/81/problem/A (2)
codeforces.com/contest/81/problem/C (3)
codeforces.com/contest/81/problem/D (3)
codeforces.com/contest/81/problem/E (6)
codeforces.com/contest/820/problem/B 3
codeforces.com/contest/820/problem/D (5)
codeforces.com/contest/821/problem/C (3)
codeforces.com/contest/821/problem/D (5)
codeforces.com/contest/821/problem/E (6)
codeforces.com/contest/822/problem/B (2)
codeforces.com/contest/822/problem/C (4)
codeforces.com/contest/822/problem/D (4)
codeforces.com/contest/825/problem/B 2
codeforces.com/contest/825/problem/C (2)
codeforces.com/contest/825/problem/D (3)
codeforces.com/contest/825/problem/E 4
codeforces.com/contest/825/problem/F 5
codeforces.com/contest/827/problem/E (8)
codeforces.com/contest/827/problem/F 7
codeforces.com/contest/828/problem/B 2
codeforces.com/contest/828/problem/C (4)
codeforces.com/contest/828/problem/D (3)
codeforces.com/contest/828/problem/F 7
codeforces.com/contest/82/problem/A (2)
codeforces.com/contest/831/problem/C (3)
codeforces.com/contest/831/problem/D (4)
codeforces.com/contest/831/problem/E 4
codeforces.com/contest/831/problem/F (6)
codeforces.com/contest/832/problem/B (3)
codeforces.com/contest/832/problem/D (5)
codeforces.com/contest/833/problem/D 7
codeforces.com/contest/834/problem/B (2)
codeforces.com/contest/834/problem/C (4)
codeforces.com/contest/834/problem/D (5)
codeforces.com/contest/834/problem/E (5)
codeforces.com/contest/835/problem/B (2)
codeforces.com/contest/835/problem/D 4
codeforces.com/contest/835/problem/E (4)
codeforces.com/contest/837/problem/B 2
codeforces.com/contest/837/problem/C 2
codeforces.com/contest/837/problem/D (5)
codeforces.com/contest/837/problem/E (5)
codeforces.com/contest/839/problem/B (3)
codeforces.com/contest/839/problem/C (3)
codeforces.com/contest/839/problem/D (4)
codeforces.com/contest/839/problem/E (5)
codeforces.com/contest/83/problem/D (5)
codeforces.com/contest/840/problem/D
codeforces.com/contest/840/problem/D (5)
codeforces.com/contest/841/problem/C (3)
codeforces.com/contest/841/problem/D (4)
codeforces.com/contest/842/problem/D
codeforces.com/contest/844/problem/B (2)
codeforces.com/contest/844/problem/C 3
codeforces.com/contest/844/problem/D (5)
codeforces.com/contest/844/problem/E (5)
codeforces.com/contest/845/problem/B 2
codeforces.com/contest/845/problem/C (2)
codeforces.com/contest/845/problem/D 3
codeforces.com/contest/845/problem/E (5)
codeforces.com/contest/845/problem/G (5)
codeforces.com/contest/846/problem/B (3)
codeforces.com/contest/846/problem/C (4)
codeforces.com/contest/846/problem/D (4)
codeforces.com/contest/846/problem/E (5)
codeforces.com/contest/846/problem/F (5)
codeforces.com/contest/847/problem/B 4
codeforces.com/contest/847/problem/C (2)
codeforces.com/contest/847/problem/D 5
codeforces.com/contest/847/problem/E (4)
codeforces.com/contest/847/problem/J 6
codeforces.com/contest/847/problem/K (4)
codeforces.com/contest/849/problem/B (3)
codeforces.com/contest/849/problem/C (3)
codeforces.com/contest/849/problem/D (5)
codeforces.com/contest/849/problem/E (7)
codeforces.com/contest/84/problem/B (2)
codeforces.com/contest/84/problem/D (4)
codeforces.com/contest/851/problem/D (4)
codeforces.com/contest/851/problem/E (5)
codeforces.com/contest/855/problem/A (1)
codeforces.com/contest/855/problem/B (2)
codeforces.com/contest/855/problem/C (4)
codeforces.com/contest/855/problem/D (4)
codeforces.com/contest/855/problem/E (5)
codeforces.com/contest/859/problem/B (2)
codeforces.com/contest/859/problem/C (3)
codeforces.com/contest/859/problem/D (4)
codeforces.com/contest/859/problem/E (4)
codeforces.com/contest/85/problem/A (3)
codeforces.com/contest/85/problem/D (4)
codeforces.com/contest/861/problem/A (2)
codeforces.com/contest/861/problem/B (3)
codeforces.com/contest/861/problem/C (3)
codeforces.com/contest/861/problem/D (4)
codeforces.com/contest/861/problem/F (5)
codeforces.com/contest/862/problem/C (3)
codeforces.com/contest/862/problem/D (4)
codeforces.com/contest/863/problem/B (2)
codeforces.com/contest/863/problem/C (3)
codeforces.com/contest/863/problem/D 4
codeforces.com/contest/863/problem/E (4)
codeforces.com/contest/863/problem/F (5)
codeforces.com/contest/864/problem/C (4)
codeforces.com/contest/864/problem/D (4)
codeforces.com/contest/864/problem/E (5)
codeforces.com/contest/867/problem/B (2)
codeforces.com/contest/867/problem/C (4)
codeforces.com/contest/867/problem/D (5)
codeforces.com/contest/867/problem/E (5)
codeforces.com/contest/868/problem/C (4)
codeforces.com/contest/868/problem/D (5)
codeforces.com/contest/868/problem/E (8)
codeforces.com/contest/868/problem/E (8)
codeforces.com/contest/868/problem/F (8)
codeforces.com/contest/869/problem/B (1)
codeforces.com/contest/869/problem/E (5)
codeforces.com/contest/86/problem/A (3)
codeforces.com/contest/86/problem/D (4)
codeforces.com/contest/872/problem/B (3)
codeforces.com/contest/872/problem/C (3)
codeforces.com/contest/872/problem/D (4)
codeforces.com/contest/872/problem/E (6)
codeforces.com/contest/873/problem/B (2)
codeforces.com/contest/873/problem/C (3)
codeforces.com/contest/873/problem/E (5)
codeforces.com/contest/873/problem/F
codeforces.com/contest/875/problem/E (6)
codeforces.com/contest/875/problem/F (6)
codeforces.com/contest/876/problem/B (3)
codeforces.com/contest/876/problem/C (3)
codeforces.com/contest/876/problem/D (4)
codeforces.com/contest/876/problem/E (4)
codeforces.com/contest/876/problem/F (5)
codeforces.com/contest/877/problem/B (3)
codeforces.com/contest/877/problem/C (3)
codeforces.com/contest/877/problem/D (4)
codeforces.com/contest/877/problem/E (5)
codeforces.com/contest/877/problem/F (6)
codeforces.com/contest/879/problem/A (1)
codeforces.com/contest/879/problem/B (3)
codeforces.com/contest/879/problem/C (3)
codeforces.com/contest/879/problem/C (3)
codeforces.com/contest/879/problem/D (4)
codeforces.com/contest/879/problem/E (6)
codeforces.com/contest/87/problem/D (5)
codeforces.com/contest/883/problem/G (4)
codeforces.com/contest/883/problem/H (3)
codeforces.com/contest/883/problem/I (4)
codeforces.com/contest/883/problem/K (4)
codeforces.com/contest/884/problem/B (1)
codeforces.com/contest/884/problem/C (3)
codeforces.com/contest/884/problem/D (4)
codeforces.com/contest/884/problem/E (5)
codeforces.com/contest/884/problem/F (6)
codeforces.com/contest/887/problem/B (3)
codeforces.com/contest/888/problem/B (2)
codeforces.com/contest/888/problem/C (3)
codeforces.com/contest/888/problem/E (4)
codeforces.com/contest/888/problem/F (6)
codeforces.com/contest/888/problem/G (5)
codeforces.com/contest/88/problem/C (3)
codeforces.com/contest/88/problem/E (5)
codeforces.com/contest/890/problem/A (1)
codeforces.com/contest/890/problem/B (2)
codeforces.com/contest/890/problem/C (3)
codeforces.com/contest/890/problem/D (4)
codeforces.com/contest/890/problem/E (6)
codeforces.com/contest/892/problem/A (2)
codeforces.com/contest/892/problem/B (2)
codeforces.com/contest/892/problem/C (3)
codeforces.com/contest/892/problem/D (4)
codeforces.com/contest/892/problem/E (7) [VERY NICE]
codeforces.com/contest/893/problem/A (1)
codeforces.com/contest/893/problem/B (2)
codeforces.com/contest/893/problem/C (3)
codeforces.com/contest/893/problem/D (4)
codeforces.com/contest/893/problem/E (5)
codeforces.com/contest/893/problem/F (6)
codeforces.com/contest/894/problem/A (1)
codeforces.com/contest/894/problem/B (3)
codeforces.com/contest/894/problem/C (3)
codeforces.com/contest/894/problem/D (5)
codeforces.com/contest/894/problem/E (5)
codeforces.com/contest/895/problem/A (2)
codeforces.com/contest/895/problem/B (3)
codeforces.com/contest/895/problem/C (4)
codeforces.com/contest/895/problem/D (4)
codeforces.com/contest/895/problem/E (5)
codeforces.com/contest/897/problem/A (1)
codeforces.com/contest/897/problem/B (2)
codeforces.com/contest/897/problem/C (4)
codeforces.com/contest/897/problem/D (4)
codeforces.com/contest/897/problem/E (5)
codeforces.com/contest/898/problem/A (1)
codeforces.com/contest/898/problem/B (2)
codeforces.com/contest/898/problem/C (3)
codeforces.com/contest/898/problem/D (4)
codeforces.com/contest/898/problem/E (4)
codeforces.com/contest/898/problem/F (5)
codeforces.com/contest/899/problem/A (1)
codeforces.com/contest/899/problem/B (2)
codeforces.com/contest/899/problem/C (3)
codeforces.com/contest/899/problem/D (4)
codeforces.com/contest/899/problem/E (4)
codeforces.com/contest/899/problem/F (5)
codeforces.com/contest/8/problem/B (2)
codeforces.com/contest/8/problem/C (5)
codeforces.com/contest/900/problem/A (1)
codeforces.com/contest/900/problem/B (2)
codeforces.com/contest/900/problem/C (3)
codeforces.com/contest/900/problem/D (4)
codeforces.com/contest/900/problem/E (4)
codeforces.com/contest/901/problem/D (7)
codeforces.com/contest/902/problem/A (2)
codeforces.com/contest/902/problem/B (3)
codeforces.com/contest/902/problem/C (4)
codeforces.com/contest/902/problem/D (4)
codeforces.com/contest/902/problem/E (5)
codeforces.com/contest/903/problem/A (2)
codeforces.com/contest/903/problem/B (2)
codeforces.com/contest/903/problem/C (2)
codeforces.com/contest/903/problem/D (5)
codeforces.com/contest/903/problem/F (5)
codeforces.com/contest/903/problem/G (6)
codeforces.com/contest/907/problem/A (2)
codeforces.com/contest/907/problem/C (3)
codeforces.com/contest/907/problem/D (5)
codeforces.com/contest/907/problem/E (5)
codeforces.com/contest/907/problem/F (7)
codeforces.com/contest/908/problem/A (1)
codeforces.com/contest/908/problem/B (2)
codeforces.com/contest/908/problem/C (3)
codeforces.com/contest/908/problem/D (5)
codeforces.com/contest/908/problem/F (5)
codeforces.com/contest/909/problem/A (1)
codeforces.com/contest/909/problem/B (3)
codeforces.com/contest/909/problem/C (4)
codeforces.com/contest/909/problem/D (4)
codeforces.com/contest/909/problem/E (4)
codeforces.com/contest/909/problem/F (6)
codeforces.com/contest/90/problem/B (2)
codeforces.com/contest/90/problem/E (5)
codeforces.com/contest/910/problem/A (2)
codeforces.com/contest/910/problem/B (3)
codeforces.com/contest/910/problem/C (3)
codeforces.com/contest/911/problem/B (1)
codeforces.com/contest/911/problem/C (2)
codeforces.com/contest/911/problem/D (3)
codeforces.com/contest/911/problem/E (4)
codeforces.com/contest/911/problem/F (5)
codeforces.com/contest/911/problem/G (7)
codeforces.com/contest/912/problem/A (2)
codeforces.com/contest/912/problem/B (2)
codeforces.com/contest/912/problem/D (4)
codeforces.com/contest/912/problem/E (5)
codeforces.com/contest/913/problem/A (1)
codeforces.com/contest/913/problem/B (2)
codeforces.com/contest/913/problem/C (3)
codeforces.com/contest/913/problem/D (4)
codeforces.com/contest/913/problem/E (5)
codeforces.com/contest/914/problem/A (1)
codeforces.com/contest/914/problem/B (3)
codeforces.com/contest/914/problem/C (3)
codeforces.com/contest/914/problem/D (5)
codeforces.com/contest/914/problem/F (7)
codeforces.com/contest/915/problem/A (1)
codeforces.com/contest/915/problem/B (2)
codeforces.com/contest/915/problem/C (4)
codeforces.com/contest/915/problem/D (4)
codeforces.com/contest/915/problem/E (5)
codeforces.com/contest/915/problem/F (6)
codeforces.com/contest/916/problem/A (2)
codeforces.com/contest/916/problem/B (3)
codeforces.com/contest/916/problem/C (3)
codeforces.com/contest/916/problem/D (6)
codeforces.com/contest/916/problem/E (6)
codeforces.com/contest/918/problem/A (1)
codeforces.com/contest/918/problem/B (2)
codeforces.com/contest/918/problem/C (4)
codeforces.com/contest/918/problem/D (4)
codeforces.com/contest/919/problem/B (1)
codeforces.com/contest/919/problem/C (3)
codeforces.com/contest/919/problem/D (4)
codeforces.com/contest/919/problem/E (5)
codeforces.com/contest/919/problem/F (6)
codeforces.com/contest/920/problem/B (3)
codeforces.com/contest/920/problem/C (3)
codeforces.com/contest/920/problem/D (4)
codeforces.com/contest/920/problem/E (5)
codeforces.com/contest/920/problem/F (5)
codeforces.com/contest/920/problem/G (5)
codeforces.com/contest/922/problem/A (2)
codeforces.com/contest/922/problem/B (2)
codeforces.com/contest/922/problem/C (3)
codeforces.com/contest/922/problem/D (3)
codeforces.com/contest/922/problem/E (5)
codeforces.com/contest/922/problem/F (6)
codeforces.com/contest/92/problem/A (1)
codeforces.com/contest/92/problem/B (2)
codeforces.com/contest/92/problem/C (3)
codeforces.com/contest/934/my (4)
codeforces.com/contest/934/problem/A (2)
codeforces.com/contest/934/problem/D (4)
codeforces.com/contest/93/problem/E (5)
codeforces.com/contest/94/problem/B (1)
codeforces.com/contest/96/problem/B (2)
codeforces.com/contest/97/problem/B (4)
codeforces.com/contest/9/problem/B (2)
codeforces.com/contest/9/problem/C (2)
codeforces.com/contest/9/problem/E (4)
codeforces.com/gym/100460/problem/C
codeforces.com/gym/100753 (Bounty Hunterr II — B)
codeforces.com/gym/100800 (Aqueduct Construction — A)
codeforces.com/gym/100820 (Airport — A)
codeforces.com/gym/100917/problem/K
codeforces.com/gym/100923/problem/C
codeforces.com/gym/100960/problem/H
codeforces.com/gym/100963 (Flame of Nucleus — F)
codeforces.com/gym/101047/problem/H
codeforces.com/gym/101047/problem/J [2D]
codeforces.com/gym/101408 (Cat vs Dog — C)
codeforces.com/gym/101485 (Elementary Math — E)
codeforces.com/gym/101492/problem/L
codeforces.com/gym/101597/problem/A (4)
codeforces.com/gym/101597/problem/B (3)
codeforces.com/gym/101597/problem/H (6)
codeforces.com/gym/101597/problem/J (4)
codeforces.com/gym/101620 {F}(4)
codeforces.com/gym/101620 {G}(5)
codeforces.com/gym/101620 {J}(4)
codeforces.com/gym/101630 {A}(6)
codeforces.com/gym/101630 {C}(4)
codeforces.com/gym/101630 {L}(6)
codeforces.com/gym/101650 A
codeforces.com/gym/101650 D
codeforces.com/gym/101650 F
codeforces.com/gym/101650 G
codeforces.com/gym/101650 H
codeforces.com/gym/101650 I
codeforces.com/gym/101650 K
codeforces.com/gym/101666 (4)
codeforces.com/gym/101666 A
codeforces.com/gym/101666 C
codeforces.com/gym/101666 D
codeforces.com/gym/101666 E
codeforces.com/gym/101666 G
codeforces.com/gym/101666 H
codeforces.com/gym/101666 I
codeforces.com/gym/101666 L
codeforces.com/gym/101726/problem/B (4)
codeforces.com/gym/101726/problem/E (3)
codeforces.com/gym/101726/problem/J (5)
codeforces.com/gym/101741/problem/F (6)
codeforces.com/gym/101741/problem/J (6)
codeforces.com/gym/101741/problem/K (5)
codeforces.com/gym/101806/problem/Q (4)
codeforces.com/gym/101806/problem/T (5)
codeforces.com/gym/101806/problem/X (6)
codeforces.com/gym/101808/problem/A (2)
codeforces.com/gym/101808/problem/B (5)
codeforces.com/gym/101808/problem/D (7)
codeforces.com/gym/101808/problem/E (5)
codeforces.com/gym/101808/problem/F (3)
codeforces.com/gym/101808/problem/G (4)
codeforces.com/gym/101808/problem/I (5)
codeforces.com/gym/101808/problem/K (5)
codeforces.com/gym/101840 A
codeforces.com/gym/101840 B
codeforces.com/gym/101840 D
codeforces.com/gym/101840 E
codeforces.com/gym/101840 F
codeforces.com/gym/101840 I
codeforces.com/gym/101889 (5)
codeforces.com/gym/101889 D
codeforces.com/gym/101889 E
codeforces.com/gym/101889 L
codeforces.com/gym/101889 M
codeforces.com/gym/101889/my H
codeforces.com/problemset/gymProblem/101055/D 5 [2D]
codeforces.com/problemset/problem/126/B
codeforces.com/problemset/problem/14/D (5)
codeforces.com/problemset/problem/16/E (5)
codeforces.com/problemset/problem/18/D
codeforces.com/problemset/problem/18/E (5)
codeforces.com/problemset/problem/21/D
codeforces.com/problemset/problem/23/E
codeforces.com/problemset/problem/245/H
codeforces.com/problemset/problem/255/E --MEX
codeforces.com/problemset/problem/27/E
codeforces.com/problemset/problem/32/C
codeforces.com/problemset/problem/346/B
codeforces.com/problemset/problem/364/A (4)
codeforces.com/problemset/problem/427/C proposed by unofficial10
codeforces.com/problemset/problem/514/D
codeforces.com/problemset/problem/592/D
codeforces.com/problemset/problem/598/D
codeforces.com/problemset/problem/600/D
codeforces.com/problemset/problem/605/C
codeforces.com/problemset/problem/610/D
codeforces.com/problemset/problem/614/C
codeforces.com/problemset/problem/617/E
codeforces.com/problemset/problem/621/E
codeforces.com/problemset/problem/630/H
codeforces.com/problemset/problem/631/E
codeforces.com/problemset/problem/645/B
codeforces.com/problemset/problem/653/D (+BS)
codeforces.com/problemset/problem/659/E
codeforces.com/problemset/problem/665/F
codeforces.com/problemset/problem/665/F (8)
codeforces.com/problemset/problem/671/C
codeforces.com/problemset/problem/681/E
codeforces.com/problemset/problem/682/E 6 (biggest triangle)
codeforces.com/problemset/problem/687/D
codeforces.com/problemset/problem/691/D
codeforces.com/problemset/problem/696/D
codeforces.com/problemset/problem/701/C
codeforces.com/problemset/problem/703/E
codeforces.com/problemset/problem/704/D [Also advanced]
codeforces.com/problemset/problem/706/D
codeforces.com/problemset/problem/713/C
codeforces.com/problemset/problem/718/C
codeforces.com/problemset/problem/718/D
codeforces.com/problemset/problem/724/D
codeforces.com/problemset/problem/727/D
codeforces.com/problemset/problem/731/C
codeforces.com/problemset/problem/735/E
codeforces.com/problemset/problem/741/D
codeforces.com/problemset/problem/742/D
codeforces.com/problemset/problem/744/A
codeforces.com/problemset/problem/749/E
codeforces.com/problemset/problem/755/C
codeforces.com/problemset/problem/756/C
codeforces.com/problemset/problem/761/F
codeforces.com/problemset/problem/762/C
codeforces.com/problemset/problem/763/D
codeforces.com/problemset/problem/793/C
codeforces.com/problemset/problem/803/F
codeforces.com/problemset/problem/803/F
codeforces.com/problemset/problem/805/F
codeforces.com/problemset/problem/814/D
codeforces.com/problemset/problem/816/B
codeforces.com/problemset/problem/816/E (6)
codeforces.com/problemset/problem/821/E
codeforces.com/problemset/problem/831/D
codeforces.com/problemset/problem/831/F
codeforces.com/problemset/problem/835/D
codeforces.com/problemset/problem/837/E
codeforces.com/problemset/problem/838/B (6)
codeforces.com/problemset/problem/839/D
codeforces.com/problemset/problem/843/D
codeforces.com/problemset/problem/855/C
codeforces.com/problemset/problem/872/B
Count the Trees [UVA][10007]
csacademy.com/contest/round-42/task/xor-submatrix/
CSQUARE [SPOJ]
Davos and Reading [INSOMNIA]
DCP-176: Motku2 [DevSkills]
deadline24.pl/assets/problemsets/dl24.elim.2017.B.en.pdf (DEADLINE 24 problem — not sure if it can be submited :O)
devskill.com/CodingProblems/ViewProblem/103
devskill.com/CodingProblems/ViewProblem/107
devskill.com/CodingProblems/ViewProblem/11
devskill.com/CodingProblems/ViewProblem/115
devskill.com/CodingProblems/ViewProblem/118
devskill.com/CodingProblems/ViewProblem/126
devskill.com/CodingProblems/ViewProblem/131
devskill.com/CodingProblems/ViewProblem/134
devskill.com/CodingProblems/ViewProblem/141
devskill.com/CodingProblems/ViewProblem/150
devskill.com/CodingProblems/ViewProblem/17
devskill.com/CodingProblems/ViewProblem/174
devskill.com/CodingProblems/ViewProblem/186
devskill.com/CodingProblems/ViewProblem/19
devskill.com/CodingProblems/ViewProblem/201
devskill.com/CodingProblems/ViewProblem/20 [EASY]
devskill.com/CodingProblems/ViewProblem/21
devskill.com/CodingProblems/ViewProblem/229
devskill.com/CodingProblems/ViewProblem/23
devskill.com/CodingProblems/ViewProblem/245
devskill.com/CodingProblems/ViewProblem/255
devskill.com/CodingProblems/ViewProblem/256
devskill.com/CodingProblems/ViewProblem/283
devskill.com/CodingProblems/ViewProblem/3
devskill.com/CodingProblems/ViewProblem/300
devskill.com/CodingProblems/ViewProblem/315
devskill.com/CodingProblems/ViewProblem/327
devskill.com/CodingProblems/ViewProblem/328
devskill.com/CodingProblems/ViewProblem/338
devskill.com/CodingProblems/ViewProblem/344
devskill.com/CodingProblems/ViewProblem/364
devskill.com/CodingProblems/ViewProblem/368
devskill.com/CodingProblems/ViewProblem/37
devskill.com/CodingProblems/ViewProblem/383
devskill.com/CodingProblems/ViewProblem/392
devskill.com/CodingProblems/ViewProblem/394 (2)
devskill.com/CodingProblems/ViewProblem/399
devskill.com/CodingProblems/ViewProblem/419 (2)
devskill.com/CodingProblems/ViewProblem/421 (2)
devskill.com/CodingProblems/ViewProblem/470 (3)
devskill.com/CodingProblems/ViewProblem/489 (5)
devskill.com/CodingProblems/ViewProblem/6
devskill.com/CodingProblems/ViewProblem/60
devskill.com/CodingProblems/ViewProblem/61
devskill.com/CodingProblems/ViewProblem/71
devskill.com/CodingProblems/ViewProblem/79
devskill.com/CodingProblems/ViewProblem/91
DevSkills-422: Double Pairs (4)
DevSkills 475: Bunty's Xor Game (4)
Dev Skills-499: Closest Pair Point (4)
DevSkills 534 (4)
Gym 100114J [2012-2013 ACM-ICPC NEERC, Central Subregional Contest]",
Gym 100190I [2011 ACM-ICPC East Central North America (ECNA 2011)]
Gym 100625D [2013 Benelux Algorithm Programming Contest (BAPC 13)]
Gym 100685G [2012-2013 ACM-ICPC NEERC, Moscow Subregional Contest]",
Gym 100753A [2015 German Collegiate Programming Contest (GCPC 15) + POI 10-T3]
Gym 100753K [2015 German Collegiate Programming Contest (GCPC 15) + POI 10-T3]
Gym 100792G [2015-2016 ACM-ICPC NEERC, Moscow Subregional Contest]",
Gym 100818E [2015-2016 ACM-ICPC Southeastern European Regional Programming Contest (SEERC 2015)]
Gym — 100866A [ACM ICPC 2005–2006 NEERC Moscow Subregional Contest]
Gym 100886H [2015-2016 Petrozavodsk Winter Training Camp Saratov SU Contest]",
Gym 100923B [2015 ACM National Contest Romania — Round 1]
Gym 100923D [2015 ACM National Contest Romania — Round 1]
Gym 100960C [2015-2016 Petrozavodsk Winter Training Camp Nizhny Novgorod SU Contest]",
Gym 100962A [2015-2016 Petrozavodsk Winter Training Camp Moscow SU Trinity Contest][NICE]",
Gym 100963I [2007-2008 Summer Petrozavodsk Camp Japanese Contest, 2007-08-29]",
Gym 100975F [2003-2004 Petrozavodsk Summer Training Camp Saratov SU Contest]",
Gym 101020H [2015 Syrian Private Universities Collegiate Programming Contest] N!
Gym 101047I [2015 USP Try-outs][HARD]
Gym 101064K [2016 USP Try-outs]
Gym 101174K [2016-2017 ACM-ICPC Southwestern European Regional Programming Contest (SWERC 2016)]
Gym 101223C [2017 Facebook Hacker Cup Round 1]
Gym 101242B [2016 ACM-ICPC World Finals]
Gym 101252C [2014-2015 CT S02E05: Codeforces Trainings Season 2 Episode 5 — 2009-2010 ACM-ICPC]
Gym 101309D [2010-2011 ACM-ICPC Northeastern European Regional Contest (NEERC 10)]
Gym 101370A [2009-2010 Summer Petrozavodsk Camp Petr Mitrichev Contest 5]",
Gym 101411G [2009-2010 ACM-ICPC NEERC, Western Subregional Contest]",
Gym 101466E [2017 ACM-ICPC Universidad Nacional de Colombia Programming Contest][NICE]",
Gym 101482G [2014-2015 Northwestern European Regional Contest (NWERC 2014)]
